key,wave,stance,canvas,topic,topic_conf,assigned_prob
c038519ac4670f62,1,I prepare vegan meals for social occasions,True,3,0.09059857847210251,0.09059857847210251
c038519ac4670f62,1,I am motivated to eat healthier,True,33,1.0,1.0
c038519ac4670f62,1,I have easy access to fresh vegetables,True,-1,0.19069559346208784,
6db699e0a33315d4,1,I eat meat most nights,True,-1,0.06882474877525135,
6db699e0a33315d4,1,My family eats meat most nights,True,-1,0.06125206403205036,
6db699e0a33315d4,1,I am used to eating meat,True,-1,0.036027863085822266,
6db699e0a33315d4,1,I eat what I crave,True,36,1.0,1.0
6db699e0a33315d4,1,Meat is tasty to eat,True,0,1.0,1.0
6db699e0a33315d4,1,Eating too much meat is unhealthy,True,22,0.476718769223122,0.476718769223122
6db699e0a33315d4,1,Processed meats are unhealthy,True,22,1.0,1.0
6db699e0a33315d4,1,I watched documentaries about meat processing,True,-1,0.09947283953960774,
bb10b3e293fa7488,1,I eat chicken a few times a week,True,2,0.25649076337596904,0.25649076337596904
bb10b3e293fa7488,1,I eat beef occasionally,True,-1,0.03590451399234566,
bb10b3e293fa7488,1,I never eat pork,True,6,0.23721922332740897,0.08722081022734296
bb10b3e293fa7488,1,I want to eliminate meat from my diet,True,20,1.0,1.0
bb10b3e293fa7488,1,I am in favor of animal rights,True,28,0.2503874700829927,0.2503874700829927
bb10b3e293fa7488,1,I avoid eating intelligent animals,True,6,1.0,1.0
bb10b3e293fa7488,1,Health reasons prevent total meat elimination,True,-1,0.11087795193223987,
bb10b3e293fa7488,1,Family reasons prevent total meat elimination,True,-1,0.1722605517624804,
bb10b3e293fa7488,1,I share meat-eating habits with my partner,True,5,0.09442935682852287,0.09442935682852287
bb10b3e293fa7488,1,I feel moral unease about eating animals,True,22,0.32166386171238487,0.32166386171238487
7c0d0af95f8b1f08,1,I eat meat daily,True,19,1.0,1.0
7c0d0af95f8b1f08,1,I eat mainly chicken and poultry,True,1,1.0,1.0
7c0d0af95f8b1f08,1,I want to get enough protein,False,7,0.17615390976994655,0.17615390976994655
7c0d0af95f8b1f08,1,I eat meat because it is filling,True,15,0.38897006821105967,0.38897006821105967
7c0d0af95f8b1f08,1,I am the main household cook,True,-1,0.010676565362208125,
7c0d0af95f8b1f08,1,My household eats what I cook,True,36,1.0,1.0
7c0d0af95f8b1f08,1,My family prefers red meat for flavor,False,8,1.0,1.0
7c0d0af95f8b1f08,1,Cost influences my meat choices,True,30,0.45089552070476463,0.45089552070476463
7c0d0af95f8b1f08,1,Availability influences my meat choices,True,30,1.0,1.0
7c0d0af95f8b1f08,1,We raise our own chickens,True,1,1.0,1.0
ec02d5c2a65d3fd2,1,I eat only chicken and turkey,True,1,1.0,1.0
ec02d5c2a65d3fd2,1,I avoid eating beef,True,6,1.0,1.0
ec02d5c2a65d3fd2,1,I avoid eating pork,True,6,0.35569691663847425,0.35569691663847425
ec02d5c2a65d3fd2,1,I did not like pork or beef taste,True,18,1.0,1.0
ec02d5c2a65d3fd2,1,I focus on meat for protein,True,12,0.27128982742290125,0.27128982742290125
ec02d5c2a65d3fd2,1,I want to reduce environmental impact,True,-1,0.1039697565264172,
ec02d5c2a65d3fd2,1,Chicken is easier for social situations,True,0,1.0,1.0
ec02d5c2a65d3fd2,1,I struggle getting enough protein vegetarian,True,18,0.08193839983622127,0.08193839983622127
54cc4241bdbfff9e,1,I am trying to reduce meat consumption,True,20,1.0,1.0
54cc4241bdbfff9e,1,I eat about five servings of meat a week,True,2,0.02684286546541381,0.02684286546541381
54cc4241bdbfff9e,1,I avoid eating red meat,True,31,1.0,1.0
54cc4241bdbfff9e,1,I am motivated by health reasons,True,4,0.0731674336805522,0.0731674336805522
54cc4241bdbfff9e,1,I am concerned about environmental impact,True,27,0.8070018353315648,0.8070018353315648
54cc4241bdbfff9e,1,I am motivated by personal values,True,-1,0.11787651650955391,
54cc4241bdbfff9e,1,My partner is also reducing meat consumption,True,-1,0.31684243530901424,
97773a8839d3f6fe,1,I primarily eat chicken,True,1,1.0,1.0
97773a8839d3f6fe,1,I avoid eating beef and pork,True,6,1.0,1.0
97773a8839d3f6fe,1,I consider health when choosing meat,True,30,1.0,1.0
97773a8839d3f6fe,1,I consider price when choosing meat,True,30,1.0,1.0
97773a8839d3f6fe,1,I consider ethics when eating meat,True,30,1.0,1.0
97773a8839d3f6fe,1,I consider environmental impact of meat,True,23,1.0,1.0
97773a8839d3f6fe,1,Documentaries influence my views on meat,True,30,1.0,1.0
97773a8839d3f6fe,1,I consider animal intelligence,True,28,1.0,1.0
97773a8839d3f6fe,1,I am unwilling to butcher cows or pigs,True,6,0.21110218348367396,0.21110218348367396
97773a8839d3f6fe,1,My household primarily eats chicken,True,1,1.0,1.0
ac2d736537b2aa39,1,I like the taste of meat,True,40,1.0,1.0
ac2d736537b2aa39,1,I like the texture of meat,True,0,0.08024610760404548,0.07870302131449049
ac2d736537b2aa39,1,I want to get protein from meat,True,12,0.1507770617902485,0.1507770617902485
ac2d736537b2aa39,1,I eat meat regularly,True,37,1.0,1.0
ac2d736537b2aa39,1,I eat chicken most often,True,1,0.2935280812908534,0.2935280812908534
ac2d736537b2aa39,1,My family has always eaten meat,True,-1,0.10445592967820332,
ac2d736537b2aa39,1,I sometimes choose meat with fewer antibiotics,True,17,0.1733016893481667,0.1733016893481667
ac2d736537b2aa39,1,I dislike tofu,True,18,0.335494121961384,0.335494121961384
ac2d736537b2aa39,1,I approve eating animals if not cruel,True,0,0.30603852151639827,0.30603852151639827
87e1dbf2ddd33fb1,1,I limit meat to two or three days weekly,True,2,0.15643843769314145,0.15643843769314145
87e1dbf2ddd33fb1,1,I enjoy eating different kinds of meat,True,15,0.15667136370596046,0.15667136370596046
87e1dbf2ddd33fb1,1,I am not a fan of pork,True,18,0.36022016877639196,0.36022016877639196
87e1dbf2ddd33fb1,1,I question eating meat after seeing animal videos,True,-1,0.07571289156325117,
87e1dbf2ddd33fb1,1,I feel unwell after eating lots of red meat,False,-1,0.055666555532641535,
87e1dbf2ddd33fb1,1,My mom encourages eating less meat for health,True,20,0.17150945485321667,0.08798545313109911
87e1dbf2ddd33fb1,1,My mom cares about animal welfare,True,28,0.2555053607336208,0.15605455471315613
d4cec8da03bc12ab,1,I eat meat out of habit,True,-1,0.026261498209227428,
d4cec8da03bc12ab,1,Most family and friends eat meat,True,11,0.0764957742197801,0.0764957742197801
d4cec8da03bc12ab,1,I aspire to eat less meat,True,38,1.0,1.0
d4cec8da03bc12ab,1,Rising meat prices may reduce consumption,True,20,0.35026009742986774,0.35026009742986774
d4cec8da03bc12ab,1,Fasting made me feel healthier,True,14,0.26739713042081353,0.26739713042081353
d4cec8da03bc12ab,1,Sometimes I eat meals without meat,False,17,1.0,1.0
c842caeb15405a78,1,I eat meat with every meal,True,32,1.0,1.0
c842caeb15405a78,1,My religion restricts some meats,True,20,0.2970576910719294,0.2970576910719294
c842caeb15405a78,1,I select meat for health benefits,True,30,1.0,1.0
c842caeb15405a78,1,I prefer grass-fed meat,True,0,0.06923644769189438,0.06923644769189438
c842caeb15405a78,1,I avoid processed meats,True,6,1.0,1.0
c842caeb15405a78,1,I cook most meals at home,True,-1,0.013614773483453316,
c842caeb15405a78,1,I am concerned about animal welfare,True,21,1.0,1.0
c842caeb15405a78,1,My family eats what they can afford,False,36,1.0,1.0
c842caeb15405a78,1,I eat less meat than before,True,25,1.0,1.0
740b157201268df1,1,I love the taste of meat,True,-1,0.0012552402269159712,
740b157201268df1,1,I have health concerns,True,4,0.3380222635467753,0.3380222635467753
740b157201268df1,1,I am an animal welfare advocate,True,-1,0.15066033539121756,
740b157201268df1,1,I reduce red meat consumption,True,8,0.10710310026299275,0.10710310026299275
740b157201268df1,1,I seek ethically sourced meat,True,30,1.0,1.0
740b157201268df1,1,My family enjoys eating diverse foods,True,-1,0.12892681849567603,
740b157201268df1,1,My family values animal welfare,True,28,1.0,1.0
740b157201268df1,1,I watch animal welfare documentaries,True,21,0.3129171436256317,0.3129171436256317
740b157201268df1,1,I avoid eating octopus,True,6,1.0,1.0
b3f7e055bf4647c4,1,I eat meat regularly,True,37,1.0,1.0
b3f7e055bf4647c4,1,I look for the best meat prices,True,-1,0.07361131367231377,
b3f7e055bf4647c4,1,I enjoy the versatility of meat,True,0,0.08715066979678537,0.08715066979678537
b3f7e055bf4647c4,1,I like meat's protein content,True,0,0.16832794408924698,0.16832794408924698
b3f7e055bf4647c4,1,I grew up eating meat,True,35,1.0,1.0
b3f7e055bf4647c4,1,My family eats meat regularly,True,9,1.0,1.0
b3f7e055bf4647c4,1,My friends enjoy the flavor of meat,True,10,0.018154225867118564,0.018154225867118564
b3f7e055bf4647c4,1,I have meatless meals to save money,True,-1,0.04495018818617159,
a7ac88105b8c14d3,1,I am a heavy meat eater,True,9,0.13280740265540322,0.13280740265540322
a7ac88105b8c14d3,1,I prefer beef over poultry,True,1,0.12860157127954752,0.12860157127954752
a7ac88105b8c14d3,1,I eat meat at most meals,True,11,1.0,1.0
a7ac88105b8c14d3,1,I seek complete protein from meat,True,12,0.14139189778748282,0.14139189778748282
a7ac88105b8c14d3,1,I value the health benefits of meat,True,0,0.22026506991764855,0.22026506991764855
a7ac88105b8c14d3,1,I want to get enough protein,True,7,0.18745191360313865,0.18745191360313865
a7ac88105b8c14d3,1,High meat prices affect my habits,True,26,0.124824070377647,0.124824070377647
a7ac88105b8c14d3,1,I plan meals around meat sales,True,-1,0.16240051535507427,
f323942068c63066,1,I eat meat at most meals,True,11,1.0,1.0
f323942068c63066,1,I love the taste of meat,True,-1,0.0012586941382960418,
f323942068c63066,1,Meals without meat feel incomplete,True,-1,0.09795847809162718,
f323942068c63066,1,I feel guilty about animal suffering,True,22,0.2635285997155405,0.2635285997155405
f323942068c63066,1,I think meat is good for health,True,0,0.2529300338186817,0.2529300338186817
f323942068c63066,1,I discuss meat-eating with vegans,True,-1,0.06330838874775073,
f323942068c63066,1,Social contacts are motivated by animal welfare,True,28,0.21547365406700583,0.19071352728848545
f323942068c63066,1,I want animals to have decent lives,True,28,1.0,1.0
a3557ae863ad9e1d,1,I eat a lot of chicken,True,1,0.10072792574465726,0.10072792574465726
a3557ae863ad9e1d,1,I eat beef occasionally,True,-1,0.03568989831503861,
a3557ae863ad9e1d,1,I eat foods I like,True,13,1.0,1.0
a3557ae863ad9e1d,1,I eat what is available,True,36,1.0,1.0
a3557ae863ad9e1d,1,I am a picky eater,True,-1,0.017735194042296266,
a3557ae863ad9e1d,1,I do not worry about ethics,False,39,1.0,1.0
a3557ae863ad9e1d,1,Limited money sometimes reduces meat consumption,True,17,0.20293275282590986,0.20293275282590986
a3557ae863ad9e1d,1,Limited time sometimes reduces meat consumption,True,17,0.2633420239984844,0.2633420239984844
ad62d2edd2e18b97,1,I eat meat in most meals,True,11,1.0,1.0
ad62d2edd2e18b97,1,I enjoy the taste of meat,True,10,1.0,1.0
ad62d2edd2e18b97,1,I get satisfaction from eating meat,True,15,0.4410609389208718,0.4410609389208718
ad62d2edd2e18b97,1,I grew up eating meat,True,35,1.0,1.0
ad62d2edd2e18b97,1,Most people around me eat meat,True,11,0.16134043344502455,0.16134043344502455
ad62d2edd2e18b97,1,I am concerned about climate change,True,-1,0.003347652721069349,
ad62d2edd2e18b97,1,I hear about environmental impact in the news,True,27,1.0,1.0
ad62d2edd2e18b97,1,I eat less beef than I used to,True,25,1.0,1.0
ad62d2edd2e18b97,1,I do not desire beef as much,True,-1,0.040247199259487526,
ad62d2edd2e18b97,1,Chicken is easy to cook and incorporate,True,-1,0.09435131205145626,
3828779ad7644dd3,1,I try to buy ethically sourced meat,True,30,1.0,1.0
3828779ad7644dd3,1,I avoid eating swine,True,6,1.0,1.0
3828779ad7644dd3,1,I consider animal cruelty in my choices,True,-1,0.09241354784430064,
3828779ad7644dd3,1,I believe animals should have ethical lives,True,28,0.8431316331655595,0.8431316331655595
3828779ad7644dd3,1,I plan to buy a whole cow,True,32,1.0,1.0
3828779ad7644dd3,1,Financial limitations affect my meat choices,True,-1,0.06048133393120605,
3828779ad7644dd3,1,Social contacts value convenience of meat consumption,True,-1,0.11062400137891897,
41c5996495e366da,1,I eat meat two to three times weekly,True,2,0.14692243128687316,0.14692243128687316
41c5996495e366da,1,I have trouble getting protein elsewhere,True,18,0.07669068347471429,0.07669068347471429
41c5996495e366da,1,I have trouble getting enough iron,True,18,0.08828746013963519,0.08828746013963519
41c5996495e366da,1,Eating meat is a habit for me,True,-1,0.027127834260340714,
41c5996495e366da,1,I care about the environment,True,41,1.0,1.0
41c5996495e366da,1,I care about animal welfare,True,28,1.0,1.0
41c5996495e366da,1,I want to be healthier,True,14,1.0,1.0
41c5996495e366da,1,My dad and stepmom are vegetarians,True,3,1.0,1.0
41c5996495e366da,1,Social contacts believe vegetarianism is healthier,True,3,0.023407033937432962,0.023407033937432962
54b98e8a7620dd67,1,I try to eat healthy fish,True,-1,0.18716004858406807,
54b98e8a7620dd67,1,I try to eat more chicken,True,1,0.27764049308513244,0.27764049308513244
54b98e8a7620dd67,1,I try to cut down on red meat,True,8,1.0,1.0
54b98e8a7620dd67,1,I am motivated by health advice,True,4,0.07469821880978664,0.07469821880978664
54b98e8a7620dd67,1,My social contacts follow similar eating habits,True,13,1.0,1.0
54b98e8a7620dd67,1,We believe fish and chicken are healthier,True,0,1.0,1.0
54b98e8a7620dd67,1,I occasionally enjoy steak at restaurants,True,-1,0.043614264507774045,
54b98e8a7620dd67,1,I eat steak as a reward,True,-1,0.062234970355680284,
4dc0b760b47b9e68,1,I enjoy the taste of meat,True,10,0.5800388024036139,0.5800388024036139
4dc0b760b47b9e68,1,I believe meat is nutritious,True,0,1.0,1.0
4dc0b760b47b9e68,1,I eat meat for protein,True,12,1.0,1.0
4dc0b760b47b9e68,1,I eat meat for healthy fats,True,12,0.32035223496049753,0.32035223496049753
4dc0b760b47b9e68,1,I eat meat for iron,True,12,1.0,1.0
4dc0b760b47b9e68,1,I sometimes eat meat during holidays,True,-1,0.04313682532570933,
4dc0b760b47b9e68,1,I sometimes skip meat to eat lighter,True,17,0.1423788480423569,0.1423788480423569
4dc0b760b47b9e68,1,I avoid meat when I don't crave it,True,6,0.24296468534616406,0.24296468534616406
4dc0b760b47b9e68,1,Meat can be expensive for me,True,26,1.0,1.0
4dc0b760b47b9e68,1,Convenience influences my meat consumption,True,-1,0.029752850668470082,
5d841d10765ae730,1,I eat meat for most meals,True,11,1.0,1.0
5d841d10765ae730,1,I sometimes skip meat for meals,True,17,0.16436532598621578,0.16436532598621578
5d841d10765ae730,1,I am concerned about my health,True,4,1.0,1.0
5d841d10765ae730,1,I am concerned about the environment,True,27,1.0,1.0
5d841d10765ae730,1,I am interested in trying new meats,True,-1,0.06870349567376294,
5d841d10765ae730,1,I sometimes avoid pork,True,-1,0.04400975520858503,
5d841d10765ae730,1,My father reduced meat for health reasons,True,20,0.14890197499321656,0.14890197499321656
fabbe87caf2e1c00,1,I try to limit meat to once daily,True,2,0.26519438511210774,0.26519438511210774
fabbe87caf2e1c00,1,I enjoy eating meat,True,15,1.0,1.0
fabbe87caf2e1c00,1,I believe meat is nutritious,True,0,0.6276321177610646,0.6276321177610646
fabbe87caf2e1c00,1,I think excess meat is unhealthy,False,22,1.0,1.0
fabbe87caf2e1c00,1,I believe meat impacts the environment,True,23,1.0,1.0
fabbe87caf2e1c00,1,I am concerned about animal welfare,True,21,0.7580979970179984,0.7580979970179984
fabbe87caf2e1c00,1,I reduced pork consumption significantly,True,8,0.05554803483554542,0.0319968512275273
fabbe87caf2e1c00,1,People around me increasingly avoid meat,True,-1,0.08000411641328832,
fabbe87caf2e1c00,1,Social contacts care about animal welfare,True,-1,0.09812403134271368,
c425ac83f24beef2,1,I mainly eat chicken or fish,True,1,1.0,1.0
c425ac83f24beef2,1,I avoid red meat,True,31,1.0,1.0
c425ac83f24beef2,1,I do not like red meat taste,True,18,1.0,1.0
c425ac83f24beef2,1,I do not like red meat texture,True,18,1.0,1.0
c425ac83f24beef2,1,Red meat is unhealthy,True,22,1.0,1.0
c425ac83f24beef2,1,Chicken and fish are more versatile,True,0,1.0,1.0
c425ac83f24beef2,1,My husband prefers red meat,True,8,1.0,1.0
c425ac83f24beef2,1,I substitute red meat with alternatives,False,8,1.0,1.0
c425ac83f24beef2,1,I enjoy vegetables and salads,True,13,0.12370255323940507,0.1150824381547336
c425ac83f24beef2,1,I wish more people would stop eating red meat,True,8,0.1400485903932887,0.1400485903932887
248480856d4a9c8c,1,I enjoy eating meat,True,15,1.0,1.0
248480856d4a9c8c,1,I eat beef and chicken regularly,True,1,1.0,1.0
248480856d4a9c8c,1,My wife dislikes pork,True,18,1.0,1.0
248480856d4a9c8c,1,My family prefers steak,True,24,0.15969287709706184,0.15969287709706184
248480856d4a9c8c,1,Meat tastes good to me,True,0,1.0,1.0
248480856d4a9c8c,1,Meat is a good protein source,True,0,0.14506117908469487,0.14506117908469487
248480856d4a9c8c,1,No vegetarians in my social circle,True,6,0.23164655332376521,0.09474369551890292
248480856d4a9c8c,1,My wife's family raises cattle,True,5,0.12227614138150486,0.12227614138150486
248480856d4a9c8c,1,Meat is a cultural staple in my family,True,5,1.0,1.0
248480856d4a9c8c,1,"I prefer grass-fed, ethically treated beef",True,0,0.155729931926585,0.155729931926585
36d1ca03b3d61873,1,I limit the meat that I eat,True,-1,0.1161154187939123,
36d1ca03b3d61873,1,I eat more plant-based foods,True,29,1.0,1.0
36d1ca03b3d61873,1,I test different meats for digestion,True,-1,0.09184881553221239,
36d1ca03b3d61873,1,I feel better with less meat,True,-1,0.04095210340915586,
36d1ca03b3d61873,1,I want to improve my digestion,True,14,0.164414439844508,0.164414439844508
36d1ca03b3d61873,1,I am concerned about hormones in meat,True,23,0.3757864565436565,0.3757864565436565
36d1ca03b3d61873,1,I want to avoid disease from meat,True,-1,0.30445425563743556,
36d1ca03b3d61873,1,I sometimes eat lean meats like chicken,True,1,0.37358918604827135,0.37358918604827135
36d1ca03b3d61873,1,I want to get enough protein,True,7,0.1915673142907086,0.1915673142907086
36d1ca03b3d61873,1,I think balance with meat is important,True,-1,0.12396597673494371,
5ae9064e5cbccf07,1,I try to get enough protein from meat,True,12,0.14788793668974728,0.14788793668974728
5ae9064e5cbccf07,1,I want to get enough protein,True,7,0.20157421312436438,0.20157421312436438
5ae9064e5cbccf07,1,I avoid pork,True,6,1.0,1.0
5ae9064e5cbccf07,1,I believe meat is nutrient-rich,True,0,0.16561932341359395,0.16561932341359395
5ae9064e5cbccf07,1,My family included meat in daily meals,True,9,0.31073156715394357,0.31073156715394357
5ae9064e5cbccf07,1,My family values nutrition knowledge,True,33,0.37527321240344286,0.37527321240344286
5ae9064e5cbccf07,1,Meat is a cultural habit in my country,True,5,0.48279281996938034,0.48279281996938034
5ae9064e5cbccf07,1,I eat more fish when more is available,True,29,0.7342939117409404,0.7342939117409404
5ae9064e5cbccf07,1,I can afford to buy fish,True,-1,0.17770361800173343,
5ae9064e5cbccf07,1,I learned meat-eating from childhood,True,35,1.0,1.0
0266776e84599980,1,I include meat to complete meals,True,16,0.2637913103347154,0.2637913103347154
0266776e84599980,1,I eat meat two or three times weekly,True,2,0.14916561106484125,0.14916561106484125
0266776e84599980,1,People around me prefer meat with every meal,True,24,1.0,1.0
0266776e84599980,1,I am happy with vegetarian meals,True,3,0.05530688276304348,0.05530688276304348
0266776e84599980,1,My preference for protein is fish or eggs,True,1,0.15989489323296988,0.15989489323296988
0266776e84599980,1,Meat is part of almost every meal locally,True,11,1.0,1.0
25d9c5f16c668c52,1,I eat meat with most meals,True,11,1.0,1.0
25d9c5f16c668c52,1,I enjoy the flavor of some meats,True,10,0.21427566768478196,0.21427566768478196
25d9c5f16c668c52,1,Eating meat is a habit for me,True,-1,0.02686160566152688,
25d9c5f16c668c52,1,Everyone I know is a meat eater,True,32,1.0,1.0
25d9c5f16c668c52,1,I live in Texas where meat-eating is common,True,-1,0.051380363639623436,
25d9c5f16c668c52,1,I consider environmental impacts of eating meat,True,23,1.0,1.0
25d9c5f16c668c52,1,Christianity supports eating meat for me,True,-1,0.04670617933066171,
25d9c5f16c668c52,1,I believe eating meat is healthy,True,0,1.0,1.0
5e00cb1279c86d31,1,I enjoy eating meat,True,15,1.0,1.0
5e00cb1279c86d31,1,I wish I ate less meat,True,38,1.0,1.0
5e00cb1279c86d31,1,I am concerned about animal deaths,True,-1,0.09582898134696857,
5e00cb1279c86d31,1,I think it's healthier to eat less meat,True,-1,0.037760237686712966,
5e00cb1279c86d31,1,I believe eating less meat helps the environment,True,-1,0.04161010976814515,
5e00cb1279c86d31,1,Eating meat is easy and convenient for me,True,0,1.0,1.0
5e00cb1279c86d31,1,I usually cook meat at home,True,-1,0.012767533858523734,
5e00cb1279c86d31,1,Most people around me eat meat,True,11,0.16084490847217245,0.16084490847217245
5e00cb1279c86d31,1,My sister is a vegetarian,True,3,1.0,1.0
37899912f4a5a971,1,I love the taste of red meat,True,8,1.0,1.0
37899912f4a5a971,1,I reward myself with steak occasionally,False,-1,0.04232497555725496,
37899912f4a5a971,1,I have financial limitations,True,34,1.0,1.0
37899912f4a5a971,1,Meat is too expensive for my budget,True,26,1.0,1.0
37899912f4a5a971,1,I avoid eating red meat,True,31,1.0,1.0
37899912f4a5a971,1,I am concerned about health impacts,True,4,1.0,1.0
37899912f4a5a971,1,I have gained weight during menopause,True,-1,0.05078230930235386,
37899912f4a5a971,1,"I rarely eat steak, only every few months",True,2,0.06762295949278706,0.06762295949278706
37899912f4a5a971,1,I discuss health risks with my friend,True,4,0.3270292860404327,0.3270292860404327
649f1789cf99857f,1,I eat meat regularly,True,37,1.0,1.0
649f1789cf99857f,1,I crave meat during pregnancy,True,-1,0.16305464238025577,
649f1789cf99857f,1,I include meat while breastfeeding,True,-1,0.1782105326310887,
649f1789cf99857f,1,Meat gives us protein,True,12,0.10915695951113305,0.10915695951113305
649f1789cf99857f,1,Meat fuels my body,True,16,0.43883298537510385,0.43883298537510385
649f1789cf99857f,1,My family are meat eaters,True,-1,0.08771151253761862,
649f1789cf99857f,1,My community discourages vegetarianism,True,-1,0.1100310183945027,
649f1789cf99857f,1,I am thinking of cutting back on pork,True,-1,0.07182387054646687,
649f1789cf99857f,1,I watched informational videos against pork,True,-1,0.14046700745677215,
649f1789cf99857f,1,Some family do not eat pork,True,31,1.0,1.0
3715bc392d7a07ee,1,I enjoy eating meat,True,15,1.0,1.0
3715bc392d7a07ee,1,"I eat steak, chicken, pork, and lunch meat",True,1,1.0,1.0
3715bc392d7a07ee,1,I was raised eating meat,True,35,1.0,1.0
3715bc392d7a07ee,1,Eating meat is normal for me,True,0,1.0,1.0
3715bc392d7a07ee,1,My family all eat meat,True,-1,0.16416972454297624,
3715bc392d7a07ee,1,I do not want plant-based or lab-grown meat,True,6,0.22651707094149892,0.22651707094149892
3715bc392d7a07ee,1,My fiance considered eating less meat for health,True,20,0.14005113458993293,0.09693972264162082
68eaac889f651fe0,1,I am obsessed with being a carnivore,True,16,0.4613773005052923,0.4613773005052923
68eaac889f651fe0,1,I eat meat daily,True,19,1.0,1.0
68eaac889f651fe0,1,I look for meat deals when shopping,True,-1,0.09325440156114602,
68eaac889f651fe0,1,My daughter loves meat,True,24,0.47287145071366515,0.47287145071366515
68eaac889f651fe0,1,I feel a meal is incomplete without meat,True,-1,0.09571706225499675,
68eaac889f651fe0,1,I avoid stories about animal welfare in meat,True,6,1.0,1.0
68eaac889f651fe0,1,I have financial limitations,True,34,1.0,1.0
68eaac889f651fe0,1,I eat less beef and steak now,True,25,0.2559754919329945,0.2559754919329945
5c9113c3b7df8e3e,1,I prefer eating fresh meat,True,0,0.05208539742144891,0.05208539742144891
5c9113c3b7df8e3e,1,I avoid processed meat,False,6,1.0,1.0
5c9113c3b7df8e3e,1,I am concerned about chemical additives,True,27,0.2632888006984953,0.2632888006984953
5c9113c3b7df8e3e,1,I value knowing what's in my food,True,13,0.3752804678549173,0.3752804678549173
5c9113c3b7df8e3e,1,I seek affordable and easy-to-prepare meats,False,0,0.522265562647595,0.522265562647595
5c9113c3b7df8e3e,1,I aim for dietary balance,True,33,1.0,1.0
5c9113c3b7df8e3e,1,I avoid high animal fat options,False,6,0.3285718489525743,0.3285718489525743
5c9113c3b7df8e3e,1,Friends buy fresh meat from local farmers,True,5,0.13243221618876433,0.13243221618876433
5c9113c3b7df8e3e,1,Friends avoid chemical additives in food,True,31,1.0,1.0
f3cca123640d3386,1,I am trying to lose weight,True,-1,0.035279878993267406,
f3cca123640d3386,1,I have health concerns,True,4,0.3463529761540596,0.3463529761540596
f3cca123640d3386,1,I substitute red meat with chicken or turkey,True,1,1.0,1.0
f3cca123640d3386,1,I eat one serving of meat per day,True,2,0.1710795390400225,0.1710795390400225
f3cca123640d3386,1,I use meat alternatives like tofu and Gardein,True,12,0.28616724105110236,0.28616724105110236
f3cca123640d3386,1,My family prefers traditional meat-heavy meals,True,24,0.11451405801726104,0.11451405801726104
f3cca123640d3386,1,My family is not adventurous with new foods,True,-1,0.16776216126462887,
f3cca123640d3386,1,I occasionally eat red meat,True,8,1.0,1.0
f3cca123640d3386,1,I believe nutrients can come from non-meat sources,True,-1,0.10084998635703649,
f3cca123640d3386,1,I prepare healthier versions of meat dishes,False,-1,0.04195673174786335,
2e7d088561cde19d,1,I mostly eat chicken,True,1,1.0,1.0
2e7d088561cde19d,1,I rarely eat red meat,True,17,0.30161005280990655,0.30161005280990655
2e7d088561cde19d,1,Red meat upsets my stomach,True,-1,0.2086074146399597,
2e7d088561cde19d,1,My significant other mostly eats chicken,True,1,1.0,1.0
2e7d088561cde19d,1,My significant other has Crohn's,True,-1,0.04156592898834759,
2e7d088561cde19d,1,My significant other has IBS,True,-1,0.04114763831741589,
2e7d088561cde19d,1,My eating habits influenced by my partner,True,13,0.3900428001443287,0.3900428001443287
2e7d088561cde19d,1,My mother prepares chicken for me at gatherings,True,1,0.4812785988765023,0.4812785988765023
847c51b8edf36462,1,I eat meat every day,True,19,0.09739474452191972,0.09739474452191972
847c51b8edf36462,1,I like eating meat,True,15,1.0,1.0
847c51b8edf36462,1,Meat is a good source of protein,True,0,0.14885868503318955,0.14885868503318955
847c51b8edf36462,1,Meat is relatively cheap,True,0,0.2431132263851493,0.2431132263851493
847c51b8edf36462,1,Meat is easy to cook,True,0,1.0,1.0
847c51b8edf36462,1,Everyone I know eats meat,True,32,1.0,1.0
847c51b8edf36462,1,People close to me like meat,True,10,0.2122439847810597,0.2122439847810597
30f98abadffddf8e,1,I eat meat every day,True,19,0.09740279197439236,0.09740279197439236
30f98abadffddf8e,1,I enjoy the taste of meat,True,10,1.0,1.0
30f98abadffddf8e,1,Meat leaves me feeling satiated,True,0,1.0,1.0
30f98abadffddf8e,1,Meat supports my strength training,True,12,0.06338490744502726,0.06096066504867037
30f98abadffddf8e,1,Meat provides essential amino acids,True,12,0.07524015417041115,0.07524015417041115
30f98abadffddf8e,1,Eating meat is cultural in my family,True,5,1.0,1.0
30f98abadffddf8e,1,Family enjoys eating meat,True,24,0.2770491329112403,0.2770491329112403
30f98abadffddf8e,1,My aunts eat more fish for health,True,29,0.21625733876941086,0.21625733876941086
9cb164abacf3625b,1,I eat meat most days,True,-1,0.0590124013080097,
9cb164abacf3625b,1,I prefer convenient food options,True,13,1.0,1.0
9cb164abacf3625b,1,Meat is affordable for me,False,0,0.5437883411747553,0.5437883411747553
9cb164abacf3625b,1,I like the taste of meat,True,40,1.0,1.0
9cb164abacf3625b,1,I want protein for energy and focus,True,7,0.594249618649438,0.594249618649438
9cb164abacf3625b,1,I am concerned about environmental impact,True,27,1.0,1.0
9cb164abacf3625b,1,My friends eat meat for convenience,True,-1,0.06390119949166954,
9cb164abacf3625b,1,Meat is believed essential for fitness in my group,True,-1,0.06873564072884755,
